Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2023,"Frankie Tostado","WSN","AA",25,419,0.076372315,0.167064439,0.457142857,0.237597911,0.298329355,0.378590078,0.676919433,0.140992167,2.910433547758603,0.260726072,-0.8629540503025055,44.29462265299776,-7.512629292140221,0.3072821200605224,85.49888478914916,"sa3007030"
2023,"Davis Bradshaw","MIA","A+",25,301,0.069767441,0.179401993,0.388888888,0.317164179,0.386666666,0.410447761,0.797114427,0.093283582,4.812424666489019,0.386792452,-1.9408002384006977,46.7257671747192,10.010768236575949,0.36969963316149357,127.26615423152239,"sa3007031"
2023,"Greyson Jenista","KCR","AA",26,92,0.097826086,0.358695652,0.272727272,0.182926829,0.27173913,0.37804878,0.64978791,0.195121951,5.853753491687713,0.260869565,0.08002231270074844,8.589126406628793,-3.86700844911843,0.29343797460846277,68.95498889581944,"sa3007044"
2023,"Grant Witherspoon","DET","AA",26,165,0.121212121,0.254545454,0.476190476,0.263888888,0.357575757,0.472222222,0.829797979,0.208333334,6.0117307065315,0.326315789,-1.3505673939362168,26.123779557708637,5.722355760697261,0.37265027291846997,128.0488058952804,"sa3007047"
2023,"Grant Witherspoon","DET","AAA",26,141,0.156028368,0.29787234,0.523809523,0.205128205,0.340425531,0.333333333,0.673758864,0.128205128,4.124300349777819,0.291666666,0.39060717821121216,14.984542932812433,-4.909185681041021,0.3166887619665691,75.32294837066192,"sa3007047"
2024,"Grant Witherspoon","SEA","AA",27,98,0.122448979,0.326530612,0.375,0.178571428,0.288659793,0.285714285,0.574374078,0.107142857,4.9148484229093095,0.26,-0.9436724185943604,8.288587157897824,-4.26749023301137,0.2801178552440761,66.01255232704202,"sa3007047"
2023,"P.J. Hilson","SFG","A",22,307,0.039087947,0.175895765,0.222222222,0.246527777,0.283387622,0.420138888,0.70352651,0.173611111,8.286910892975742,0.268722466,1.4650197625160217,35.71246631358583,-6.061787084594176,0.3184884588570859,85.48917911993546,"sa3007048"
2023,"Mateo Gil","NYM","A+",22,234,0.085470085,0.239316239,0.357142857,0.207547169,0.282051282,0.443396226,0.725447508,0.235849057,6.790865343334061,0.232876712,-0.15643974114209414,28.617906522623947,-1.8229403675871594,0.3231212415246882,94.01153202418503,"sa3007050"
2023,"Mateo Gil","NYM","AA",22,167,0.089820359,0.263473053,0.34090909,0.248322147,0.313253012,0.348993288,0.6622463,0.100671141,4.069105308594062,0.333333333,-0.38702035415917635,16.873061155490166,-3.775652626939529,0.3014687899387244,81.71482898778767,"sa3007050"
2023,"Niko Hulsizer","TBR","AAA",26,473,0.147991543,0.329809725,0.448717948,0.211734693,0.338266384,0.403061224,0.741327608,0.191326531,4.438468018924894,0.295964125,-2.23913461714983,58.2338584920114,-8.501841042404799,0.33548526377496074,87.26043017197965,"sa3007053"
